Id,Subject,Clip,Label,ApexFrame
854,sub18,EP08_01,3,130
855,sub18,EP08_01,3,139
856,sub18,EP18_01,3,66
857,sub18,EP18_01,3,72
858,sub18,EP18_01,3,78
859,sub18,EP18_01,3,84
860,sub18,EP18_01,3,91
861,sub18,EP19_01,3,95
862,sub18,EP19_01,3,101
863,sub18,EP19_01,3,107
864,sub18,EP19_01,3,113
865,sub18,EP19_01,3,121
866,sub19,EP01_01f,2,121
867,sub19,EP01_01f,2,135
868,sub19,EP01_01f,2,150
869,sub19,EP01_01f,2,164
870,sub19,EP01_01f,2,189
871,sub19,EP01_02f,2,36
872,sub19,EP01_02f,2,42
873,sub19,EP01_02f,2,48
874,sub19,EP01_02f,2,54
875,sub19,EP01_02f,2,61
876,sub19,EP02_01,6,91
877,sub19,EP02_01,6,97
878,sub19,EP02_01,6,104
879,sub19,EP02_01,6,110
880,sub19,EP02_01,6,119
881,sub19,EP06_01f,6,146
882,sub19,EP06_01f,6,152
883,sub19,EP06_01f,6,159
884,sub19,EP06_01f,6,165
885,sub19,EP06_01f,6,174
886,sub19,EP06_02f,3,211
887,sub19,EP06_02f,3,222
888,sub19,EP06_02f,3,234
889,sub19,EP06_02f,3,245
890,sub19,EP06_02f,3,264
891,sub19,EP08_02,2,76
892,sub19,EP08_02,2,85
893,sub19,EP08_02,2,95
894,sub19,EP08_02,2,104
895,sub19,EP08_02,2,119
896,sub19,EP11_01f,3,61
897,sub19,EP11_01f,3,66
898,sub19,EP11_01f,3,71
899,sub19,EP11_01f,3,76
900,sub19,EP11_01f,3,81
901,sub19,EP11_04f,6,76
902,sub19,EP11_04f,6,81
903,sub19,EP11_04f,6,86
904,sub19,EP11_04f,6,91
905,sub19,EP11_04f,6,96
906,sub19,EP13_01,0,71
907,sub19,EP13_01,0,78
908,sub19,EP13_01,0,86
909,sub19,EP13_01,0,93
910,sub19,EP13_01,0,104
911,sub19,EP15_03f,3,51
912,sub19,EP15_03f,3,58
913,sub19,EP15_03f,3,65
914,sub19,EP15_03f,3,72
915,sub19,EP15_03f,3,81
916,sub19,EP16_01,0,86
917,sub19,EP16_01,0,91
918,sub19,EP16_01,0,97
919,sub19,EP16_01,0,102
920,sub19,EP16_01,0,109
921,sub19,EP16_02,0,61
922,sub19,EP16_02,0,65
923,sub19,EP16_02,0,70
924,sub19,EP16_02,0,74
925,sub19,EP16_02,0,79
926,sub19,EP19_01,3,66
927,sub19,EP19_01,3,71
928,sub19,EP19_01,3,76
929,sub19,EP19_01,3,81
930,sub19,EP19_01,3,86
931,sub19,EP19_02,6,106
932,sub19,EP19_02,6,111
933,sub19,EP19_02,6,117
934,sub19,EP19_02,6,122
935,sub19,EP19_02,6,129
936,sub19,EP19_03,6,61
937,sub19,EP19_03,6,68
938,sub19,EP19_03,6,75
939,sub19,EP19_03,6,82
940,sub19,EP19_03,6,91
941,sub19,EP19_04,5,46
942,sub19,EP19_04,5,51
943,sub19,EP19_04,5,57
944,sub19,EP19_04,5,62
945,sub19,EP19_04,5,69
946,sub20,EP01_03,0,76
947,sub20,EP01_03,0,82
948,sub20,EP01_03,0,88
949,sub20,EP01_03,0,94
950,sub20,EP01_03,0,101
951,sub20,EP03_02,3,45
952,sub20,EP03_02,3,51
953,sub20,EP03_02,3,58
954,sub20,EP03_02,3,65
955,sub20,EP03_02,3,74
956,sub20,EP06_03,0,31
957,sub20,EP06_03,0,35
958,sub20,EP06_03,0,40
959,sub20,EP06_03,0,44
960,sub20,EP06_03,0,49
961,sub20,EP07_04,3,96
962,sub20,EP07_04,3,101
963,sub20,EP07_04,3,106
964,sub20,EP07_04,3,111
965,sub20,EP07_04,3,116
966,sub20,EP10_02,3,131
967,sub20,EP10_02,3,139
968,sub20,EP10_02,3,147
969,sub20,EP10_02,3,155
970,sub20,EP10_02,3,166
971,sub20,EP12_01,3,41
972,sub20,EP12_01,3,54
973,sub20,EP12_01,3,68
974,sub20,EP12_01,3,81
975,sub20,EP12_01,3,104
976,sub20,EP13_02,3,71
977,sub20,EP13_02,3,79
978,sub20,EP13_02,3,88
979,sub20,EP13_02,3,96
980,sub20,EP13_02,3,109
981,sub20,EP15_03f,3,86
982,sub20,EP15_03f,3,95
983,sub20,EP15_03f,3,105
984,sub20,EP15_03f,3,114
985,sub20,EP15_03f,3,129
986,sub20,EP16_04,3,81
987,sub20,EP16_04,3,87
988,sub20,EP16_04,3,93
989,sub20,EP16_04,3,99
990,sub20,EP16_04,3,106
991,sub20,EP18_03,3,48
992,sub20,EP18_03,3,57
993,sub20,EP18_03,3,66
994,sub20,EP18_03,3,76
995,sub20,EP18_03,3,90
996,sub21,EP01_07,3,6
997,sub21,EP01_07,3,10
998,sub21,EP01_07,3,14
999,sub21,EP01_07,3,18
1000,sub21,EP01_07,3,21
1001,sub21,EP05_02,4,111
1002,sub21,EP05_02,4,118
1003,sub21,EP05_02,4,125
1004,sub21,EP05_02,4,132
1005,sub21,EP05_02,4,141
1006,sub22,EP01_12,4,50
1007,sub22,EP01_12,4,64
1008,sub22,EP01_12,4,79
1009,sub22,EP01_12,4,94
1010,sub22,EP01_12,4,119
1011,sub22,EP13_08,4,151
1012,sub22,EP13_08,4,165
1013,sub22,EP13_08,4,179
1014,sub22,EP13_08,4,193
1015,sub22,EP13_08,4,216
1016,sub23,EP02_01,2,36
1017,sub23,EP02_01,2,47
1018,sub23,EP02_01,2,58
1019,sub23,EP02_01,2,69
1020,sub23,EP02_01,2,86
1021,sub23,EP03_14f,0,51
1022,sub23,EP03_14f,0,60
1023,sub23,EP03_14f,0,69
1024,sub23,EP03_14f,0,78
1025,sub23,EP03_14f,0,91
1026,sub23,EP04_03f,4,16
1027,sub23,EP04_03f,4,32
1028,sub23,EP04_03f,4,48
1029,sub23,EP04_03f,4,64
1030,sub23,EP04_03f,4,91
1031,sub23,EP05_24f,4,106
1032,sub23,EP05_24f,4,114
1033,sub23,EP05_24f,4,122
1034,sub23,EP05_24f,4,130
1035,sub23,EP05_24f,4,141
1036,sub23,EP05_25f,0,51
1037,sub23,EP05_25f,0,59
1038,sub23,EP05_25f,0,67
1039,sub23,EP05_25f,0,75
1040,sub23,EP05_25f,0,86
1041,sub23,EP07_01,3,36
1042,sub23,EP07_01,3,42
1043,sub23,EP07_01,3,49
1044,sub23,EP07_01,3,55
1045,sub23,EP07_01,3,64
1046,sub23,EP12_02f,0,46
1047,sub23,EP12_02f,0,54
1048,sub23,EP12_02f,0,63
1049,sub23,EP12_02f,0,71
1050,sub23,EP12_02f,0,84
1051,sub23,EP12_03,0,86
1052,sub23,EP12_03,0,95
1053,sub23,EP12_03,0,105
1054,sub23,EP12_03,0,114
1055,sub23,EP12_03,0,129
1056,sub23,EP13_03,3,36
1057,sub23,EP13_03,3,41
1058,sub23,EP13_03,3,46
1059,sub23,EP13_03,3,51
1060,sub23,EP13_03,3,56
1061,sub23,EP13_04,4,21
1062,sub23,EP13_04,4,26
1063,sub23,EP13_04,4,31
1064,sub23,EP13_04,4,36
1065,sub23,EP13_04,4,41
1066,sub23,EP13_07f,3,56
1067,sub23,EP13_07f,3,58
1068,sub23,EP13_07f,3,61
1069,sub23,EP13_07f,3,63
1070,sub23,EP13_07f,3,64
1071,sub23,EP17_01,3,81
1072,sub23,EP17_01,3,88
1073,sub23,EP17_01,3,96
1074,sub23,EP17_01,3,103
1075,sub23,EP17_01,3,114
1076,sub24,EP01_08,0,33
1077,sub24,EP01_08,0,41
1078,sub24,EP01_08,0,49
1079,sub24,EP01_08,0,57
1080,sub24,EP01_08,0,69
1081,sub24,EP02_02f,0,71
1082,sub24,EP02_02f,0,76
1083,sub24,EP02_02f,0,82
1084,sub24,EP02_02f,0,87
1085,sub24,EP02_02f,0,94
1086,sub24,EP07_01,6,24
1087,sub24,EP07_01,6,28
1088,sub24,EP07_01,6,32
1089,sub24,EP07_01,6,37
1090,sub24,EP07_01,6,41
1091,sub24,EP07_04f,6,4
1092,sub24,EP07_04f,6,9
1093,sub24,EP07_04f,6,14
1094,sub24,EP07_04f,6,19
1095,sub24,EP07_04f,6,24
1096,sub24,EP08_02,3,121
1097,sub24,EP08_02,3,129
1098,sub24,EP08_02,3,137
1099,sub24,EP08_02,3,145
1100,sub24,EP08_02,3,156
1101,sub24,EP10_01f,3,131
1102,sub24,EP10_01f,3,135
1103,sub24,EP10_01f,3,140
1104,sub24,EP10_01f,3,144
1105,sub24,EP10_01f,3,149
1106,sub24,EP10_02,3,101
1107,sub24,EP10_02,3,106
1108,sub24,EP10_02,3,111
1109,sub24,EP10_02,3,116
1110,sub24,EP10_02,3,121
1111,sub24,EP10_03,6,334
1112,sub24,EP10_03,6,339
1113,sub24,EP10_03,6,344
1114,sub24,EP10_03,6,350
1115,sub24,EP10_03,6,356
1116,sub24,EP12_01,3,81
1117,sub24,EP12_01,3,85
1118,sub24,EP12_01,3,90
1119,sub24,EP12_01,3,94
1120,sub24,EP12_01,3,99
1121,sub24,EP18_03,6,53
1122,sub24,EP18_03,6,58
1123,sub24,EP18_03,6,64
1124,sub24,EP18_03,6,69
1125,sub24,EP18_03,6,76
1126,sub25,EP03_01,3,56
1127,sub25,EP03_01,3,62
1128,sub25,EP03_01,3,68
1129,sub25,EP03_01,3,74
1130,sub25,EP03_01,3,81
1131,sub25,EP03_02,3,51
1132,sub25,EP03_02,3,62
1133,sub25,EP03_02,3,73
1134,sub25,EP03_02,3,84
1135,sub25,EP03_02,3,101
1136,sub25,EP09_02,0,76
1137,sub25,EP09_02,0,82
1138,sub25,EP09_02,0,88
1139,sub25,EP09_02,0,94
1140,sub25,EP09_02,0,101
1141,sub25,EP10_01,0,101
1142,sub25,EP10_01,0,107
1143,sub25,EP10_01,0,114
1144,sub25,EP10_01,0,120
1145,sub25,EP10_01,0,129
1146,sub25,EP10_10,6,61
1147,sub25,EP10_10,6,68
1148,sub25,EP10_10,6,75
1149,sub25,EP10_10,6,82
1150,sub25,EP10_10,6,91
1151,sub25,EP12_01,6,131
1152,sub25,EP12_01,6,136
1153,sub25,EP12_01,6,141
1154,sub25,EP12_01,6,146
1155,sub25,EP12_01,6,151
1156,sub25,EP18_04f,0,76
1157,sub25,EP18_04f,0,85
1158,sub25,EP18_04f,0,94
1159,sub25,EP18_04f,0,103
1160,sub25,EP18_04f,0,116
1161,sub26,EP03_10,2,116
1162,sub26,EP03_10,2,123
1163,sub26,EP03_10,2,131
1164,sub26,EP03_10,2,138
1165,sub26,EP03_10,2,149
1166,sub26,EP07_28,3,31
1167,sub26,EP07_28,3,36
1168,sub26,EP07_28,3,41
1169,sub26,EP07_28,3,46
1170,sub26,EP07_28,3,51
1171,sub26,EP07_37,3,92
1172,sub26,EP07_37,3,98
1173,sub26,EP07_37,3,104
1174,sub26,EP07_37,3,111
1175,sub26,EP07_37,3,119
1176,sub26,EP08_04,3,31
1177,sub26,EP08_04,3,41
1178,sub26,EP08_04,3,52
1179,sub26,EP08_04,3,62
1180,sub26,EP08_04,3,79
1181,sub26,EP09_04,0,31
1182,sub26,EP09_04,0,37
1183,sub26,EP09_04,0,43
1184,sub26,EP09_04,0,49
1185,sub26,EP09_04,0,56
1186,sub26,EP09_09,0,46
1187,sub26,EP09_09,0,53
1188,sub26,EP09_09,0,60
1189,sub26,EP09_09,0,67
1190,sub26,EP09_09,0,76
1191,sub26,EP13_01,3,4
1192,sub26,EP13_01,3,10
1193,sub26,EP13_01,3,16
1194,sub26,EP13_01,3,22
1195,sub26,EP13_01,3,29
1196,sub26,EP13_02,2,32
1197,sub26,EP13_02,2,37
1198,sub26,EP13_02,2,42
1199,sub26,EP13_02,2,48
1200,sub26,EP13_02,2,54
1201,sub26,EP13_11,0,20
1202,sub26,EP13_11,0,28
1203,sub26,EP13_11,0,37
1204,sub26,EP13_11,0,46
1205,sub26,EP13_11,0,59
1206,sub26,EP15_01,5,42
1207,sub26,EP15_01,5,46
1208,sub26,EP15_01,5,51
1209,sub26,EP15_01,5,56
1210,sub26,EP15_01,5,61
1211,sub26,EP16_01,0,26
1212,sub26,EP16_01,0,32
1213,sub26,EP16_01,0,39
1214,sub26,EP16_01,0,45
1215,sub26,EP16_01,0,54
1216,sub26,EP18_44,0,11
1217,sub26,EP18_44,0,17
1218,sub26,EP18_44,0,23
1219,sub26,EP18_44,0,29
1220,sub26,EP18_44,0,36
1221,sub26,EP18_46,3,31
1222,sub26,EP18_46,3,35
1223,sub26,EP18_46,3,39
1224,sub26,EP18_46,3,43
1225,sub26,EP18_46,3,46
1226,sub26,EP18_47,0,6
1227,sub26,EP18_47,0,15
1228,sub26,EP18_47,0,25
1229,sub26,EP18_47,0,34
1230,sub26,EP18_47,0,49
1231,sub26,EP18_49,0,16
1232,sub26,EP18_49,0,24
1233,sub26,EP18_49,0,33
1234,sub26,EP18_49,0,41
1235,sub26,EP18_49,0,54
1236,sub26,EP18_50,0,78
1237,sub26,EP18_50,0,83
1238,sub26,EP18_50,0,88
1239,sub26,EP18_50,0,93
1240,sub26,EP18_50,0,99
1241,sub26,EP18_51,0,21
1242,sub26,EP18_51,0,30
1243,sub26,EP18_51,0,40
1244,sub26,EP18_51,0,49
1245,sub26,EP18_51,0,64
